"PARENT_CATEGORY_CATEGORY_CODE","CHILD_CATEGORY_CATEGORY_CODE","ADVERTISER_CID","SUM(SUM_COMM_AMOUNT_USD)"
382,981,2937062,7225
382,981,2948661,32923.962
382,981,2954255,1356.74
382,981,2957627,23302.758
382,981,2959072,1965.118
382,981,2971895,2087.011
382,981,2971897,4313.77
382,981,2989862,3837.72
382,981,2996815,3234.009
382,981,3005284,3058.108
382,981,3014737,2700
382,981,3022525,4300.402
382,981,3022738,8427.885
382,981,3023587,6510.334
382,981,3027894,8302
382,981,3043463,1776.961
382,981,3044792,14615
382,981,3048856,6953.669
382,981,3055640,1932.903
382,981,3057497,1229.634
382,981,3058217,2754.123
382,981,3061336,1697.524
382,981,3065278,6905.527
382,981,3070943,40747.403
382,981,3071013,12503.26
382,981,3074634,3862.138
382,981,3075255,6500
382,981,3077543,5982.6
382,981,3084302,2925.032
382,981,3088068,3074.401
382,981,3090276,2778.448
382,981,3102957,2585.42
382,981,3103356,3675.312
382,981,3103755,1700.001
382,981,3109175,9938.556
382,981,3111411,8868.947
382,981,3136936,2032.138
382,981,3142111,31240
382,981,3163922,47288.824
382,981,3175074,28767.618
382,981,3193005,2987.9
382,981,3213872,7261.416
382,981,3214875,1027.695
382,981,3228504,3791.693
382,981,3242962,7493.506
382,981,3248095,4077.137
382,981,3272151,2924.916
382,981,3276094,5240
382,981,3286350,98736
382,981,3287844,1048.143
382,981,3336261,3608.901
382,981,3342166,1140.809
382,981,3350709,2429.02
382,981,3352086,1046.302
382,981,3355834,2610.25
382,981,3361226,1458.18
382,981,3363005,1762.441
382,981,3376485,2451.141
382,981,3379721,19622.452
382,981,3393442,9852.15
382,981,3396639,23355.416
382,981,3413655,1623.164
382,981,3436120,1334.157
382,981,3446983,11987
382,981,3447960,1251.382
382,981,3449087,136218.721
382,981,3466978,5951.097
382,981,3468116,9035.44
382,981,3468748,2465.749
382,981,3486527,1223.646
382,981,3498353,2972.149
382,981,3528938,12879
382,981,3530144,4832.7
382,981,3557684,2484.082
382,981,3563657,1526.647
382,981,3567707,1494
382,981,3579999,3197.523
382,981,3588171,48670.061
382,981,3588176,2383.783
382,981,3600617,3227.324
382,981,3601121,1054.437
382,981,3616985,17092.702
382,981,3623117,1030.375
382,981,3632085,9812.008
382,981,3635222,5737.312
382,981,3654897,2770.356
382,981,3659001,7928.201
382,981,3671919,1288.738
382,981,3682795,2172.167
382,981,3686409,13853.911
382,981,3687358,1577.417
382,981,3697187,8025
382,981,3701636,12657.725
382,981,3705521,10411.005
382,981,3713766,10811.093
382,981,3713769,2774.905
382,981,3719111,2498.937
382,981,3724478,37750.017
382,981,3739701,15948.777
382,981,3743656,6520.491
382,981,3746136,10936.183
382,981,3749003,70680.982
382,981,3752305,8823.155
382,981,3761445,1666.2
382,981,3767654,24090
382,981,3773223,1868.411
382,981,3776728,15646.569
382,981,3780376,1473.484
382,981,3787897,1375.051
382,981,3788974,2406.389
382,981,3791496,1130
382,981,3793612,9677.638
382,981,3803529,3903.136
382,981,3804912,1197.017
382,981,3805502,1838.584
382,981,3806049,15864.933
382,981,3810345,1163.76
382,981,3811761,2606.166
382,981,3812601,2369.542
382,981,3814876,2692.766
382,981,3816640,2550.604
382,981,3818674,4678.653
382,981,3818707,1233.119
382,981,3827615,2627.912
382,981,3834931,4100.825
382,981,3838144,1140.033
382,981,3840426,81400
382,981,3841160,11072.77
382,981,3847678,1137.513
382,981,3852825,2002.591
382,981,3857092,2162.427
382,981,3857263,1173.458
382,981,3861911,4876.24
382,981,3866411,1651.088
382,981,3869738,18682.139
382,981,3895296,4318
382,981,3908557,17810
382,981,3909103,2699.136
382,981,3915185,23629.33
382,981,3936531,9493.892
382,981,3942942,2632.749
382,981,3943014,3367.368
382,981,3949214,7415.791
382,981,3953882,2573.096
382,981,3955042,2477
382,981,3961975,5739
382,981,3965990,5703.415
382,981,3966305,1031.371
382,981,3970229,2572.684
382,981,3971834,1808.697
382,981,3972629,2140.875
382,981,3982180,16932.295
382,981,3986986,2961.01
382,981,3988147,1523.535
382,981,3991831,1842.583
382,981,3991880,2000.222
382,981,3992613,6978.79
382,981,4006953,47338.928
382,981,4008588,13269.281
382,981,4009935,1559.459
382,981,4010097,3245.685
382,981,4013663,4244.61
382,981,4014442,3178.998
382,981,4014494,1295.71
382,981,4017900,1219.505
382,981,4018320,32015.483
382,981,4020873,11939.317
382,981,4025749,47678.657
382,981,4027400,2306.009
382,981,4033254,1556.531
382,981,4034110,2975.611
382,981,4037796,1910.08
382,981,4038425,7356.182
382,981,4039364,3744.853
382,981,4044285,2591.708
382,981,4044331,3812.277
382,981,4044858,2089.747
382,981,4046087,3226.179
382,981,4048924,4907.883
382,981,4049128,1543.351
382,981,4050489,1470.392
382,981,4051504,16443.614
382,981,4054252,89906.029
382,981,4054254,2225.839
382,981,4054257,13538.029
382,981,4054259,1476.246
382,981,4054260,28339.585
382,981,4055157,6286.82
382,981,4057800,12748.05
382,981,4059510,48480
382,981,4059605,4534.912
382,981,4059796,1303.378
382,981,4060419,358480
382,981,4061244,1355.353
382,981,4066509,4300
382,981,4069775,7000
382,981,4071328,36860
382,981,4071998,3904.702
382,981,4072089,4924.941
382,981,4076189,4959.34
382,981,4083155,2362.758
382,981,4087801,4464.451
382,981,4091564,1101.474
382,981,4109783,5547
382,981,4124264,1333
382,981,4133226,5100
382,981,4138403,1476.3
382,981,4145099,2968
382,981,4145410,33170.24
382,981,4155593,1313.239
382,981,4170637,1192.89
382,981,4186290,4037.2
382,981,4192413,4630.258
382,981,4205281,4068.769
382,981,4209848,1618.509
382,981,4217649,4976.879
382,981,4219820,6080
382,981,4222745,1059.457
382,981,4227851,3902.735
382,981,4238897,6924.541
382,981,4251897,12015.129
382,981,4254259,1161.099
382,981,4255121,4013
382,981,4260289,6643.451
382,981,4266003,2613
382,981,4288374,1159
382,981,4306225,5389.503
382,981,4307924,1920.893
382,981,4313366,4061.7
382,981,4323547,5324.141
382,981,4323549,1325.303
382,981,4324204,7110
382,981,4326573,6424.341
382,981,4337465,1220
382,981,4338186,1007.529
382,981,4340040,2372.747
382,981,4342438,5319.789
382,981,4355234,3511.204
382,981,4363858,6891.145
382,981,4366010,2250.735
382,981,4366447,1267.5
382,981,4366995,8286
382,981,4377572,11514.725
382,981,4387748,16709.073
382,981,4395732,1993.366
382,981,4400174,1911.823
382,981,4405255,1007.158
382,981,4432997,1139.784
382,981,4434085,7755
382,981,4445720,56104.13
382,981,4469780,2332.865
382,981,4488621,1767.679
382,981,4511649,1081.609
382,981,4516824,7102.444
382,981,4527461,2874.181
382,1022,129899,1835.779
382,1022,171316,1937.008
382,1022,242732,14686.966
382,1022,246072,4884.863
382,1022,260551,33623.259
382,1022,267501,1267.514
382,1022,276652,502572.426
382,1022,398977,6545.218
382,1022,399634,10687.125
382,1022,418963,15366.822
382,1022,423019,1055.339
382,1022,445101,11432.982
382,1022,449859,1005.628
382,1022,457947,17730.953
382,1022,464089,1061.383
382,1022,473140,8613.918
382,1022,494998,7451.154
382,1022,534038,25470.134
382,1022,545432,2226.144
382,1022,577911,2192.23
382,1022,610486,2369.644
382,1022,634218,20750.483
382,1022,684659,1375
382,1022,693552,5341
382,1022,698247,9568.556
382,1022,713904,1442890
382,1022,722009,160156.103
382,1022,726692,8147.021
382,1022,736742,2515
382,1022,761885,1854.339
382,1022,763447,1932.995
382,1022,769194,14155.039
382,1022,774687,6819.873
382,1022,777292,26986.053
382,1022,809940,2668.541
382,1022,832072,21873.407
382,1022,847959,2675.289
382,1022,849260,114305.112
382,1022,853835,7350.601
382,1022,854349,1088.615
382,1022,860321,2970.905
382,1022,860966,9167.178
382,1022,863484,19526.464
382,1022,867296,11168.146
382,1022,869276,35895.838
382,1022,872520,11227.575
382,1022,882408,23482.033
382,1022,904674,27169.677
382,1022,904879,1404.196
382,1022,943306,4190.226
382,1022,953659,1171.865
382,1022,987860,13336.191
382,1022,991260,1222.062
382,1022,996479,3534.503
382,1022,998086,4029.088
382,1022,1004122,1029.638
382,1022,1018676,911051
382,1022,1019547,1685.567
382,1022,1024283,3830.932
382,1022,1032768,3464
382,1022,1036127,4353.214
382,1022,1038777,8410.711
382,1022,1045525,41414.599
382,1022,1055136,22336.578
382,1022,1064909,7802.584
382,1022,1089033,3290.576
382,1022,1097361,11174.627
382,1022,1101742,3681.401
382,1022,1103169,69111
382,1022,1104648,1410
382,1022,1121438,117127.656
382,1022,1125366,240245
382,1022,1127296,1544.004
382,1022,1132500,45233.283
382,1022,1133298,79378.671
382,1022,1134346,7340
382,1022,1151445,1823.114
382,1022,1154360,5570.219
382,1022,1176303,5355
382,1022,1181479,1015.506
382,1022,1189455,58071.6
382,1022,1191236,2862.513
382,1022,1206555,1414.306
382,1022,1335795,1224
382,1022,1337750,4505.014
382,1022,1338756,14400.905
382,1022,1345547,1047.096
382,1022,1357480,3089.964
382,1022,1359466,10771.993
382,1022,1359820,145584.523
382,1022,1376813,18866.17
382,1022,1382555,99452.355
382,1022,1388074,2374
382,1022,1392324,1334.025
382,1022,1393333,18793.269
382,1022,1395443,7459.978
382,1022,1395448,5753.275
382,1022,1398451,1195.843
382,1022,1400962,3618
382,1022,1403748,10532.813
382,1022,1404247,21854.565
382,1022,1404429,41343.89
382,1022,1409810,104630
382,1022,1410130,13907.098
382,1022,1410131,4104.945
382,1022,1413722,1309.833
382,1022,1420344,32147.54
382,1022,1426179,2424.22
382,1022,1427863,3241.654
382,1022,1428160,1450.202
382,1022,1428276,3860
382,1022,1429390,28993
382,1022,1438877,2964.338
382,1022,1440856,2817.44
382,1022,1455022,16630.633
382,1022,1457779,1513.718
382,1022,1458280,159887.465
382,1022,1460764,20222.5
382,1022,1461363,366553.859
382,1022,1463156,25737.409
382,1022,1463221,25674.258
382,1022,1464493,1950.574
382,1022,1464653,110089.314
382,1022,1466535,1010.771
382,1022,1472343,9000.312
382,1022,1472899,1096.788
382,1022,1475547,27721.917
382,1022,1475632,1149.339
382,1022,1480012,5178.067
382,1022,1488218,11833.493
382,1022,1489014,214125
382,1022,1491126,66445.135
382,1022,1496477,27643.048
382,1022,1501311,11275
382,1022,1501779,83656.595
382,1022,1503636,57938.089
382,1022,1509043,9375.902
382,1022,1509223,5164.786
382,1022,1513033,498983.219
382,1022,1515044,2354.381
382,1022,1519034,3260
382,1022,1520051,7257.798
382,1022,1522858,1539.244
382,1022,1525519,1940.598
382,1022,1526385,1866.895
382,1022,1530444,1243.929
382,1022,1540472,37751.631
382,1022,1547334,317184.029
382,1022,1549809,70372.401
382,1022,1551486,9080.459
382,1022,1554194,17175.185
382,1022,1561202,1957.109
382,1022,1561358,7965.83
382,1022,1562723,47668.723
382,1022,1566168,1901.258
382,1022,1567450,4143.015
382,1022,1569747,2208.275
382,1022,1576625,6195.664
382,1022,1579083,157744.862
382,1022,1582187,7775.868
382,1022,1584267,1908.314
382,1022,1584790,1717.734
382,1022,1588148,8176
382,1022,1589036,150968.331
382,1022,1589787,5127.137
382,1022,1593258,7240.633
382,1022,1596784,10660.553
382,1022,1599858,10453.87
382,1022,1602109,1917.412
382,1022,1602191,3301.729
382,1022,1603901,21286.786
382,1022,1605893,16474.997
382,1022,1610772,26537.925
382,1022,1610790,9833.64
382,1022,1610793,23020.811
382,1022,1613838,8856.877
382,1022,1614570,94364.47
382,1022,1615076,9204.087
382,1022,1620136,4596.221
382,1022,1629726,110466.224
382,1022,1631023,110581.903
382,1022,1633921,2311.007
382,1022,1638006,1251.037
382,1022,1645428,5364.991
382,1022,1646298,2708.254
382,1022,1656602,6437.508
382,1022,1664191,1405.531
382,1022,1666237,37342.879
382,1022,1669122,5188.216
382,1022,1671405,4665.126
382,1022,1672838,3615.519
382,1022,1675692,115176.795
382,1022,1678405,59438
382,1022,1686526,15288.676
382,1022,1693636,20079.051
382,1022,1694038,2119.002
382,1022,1702763,219219.743
382,1022,1703616,4790.65
382,1022,1703992,5175.669
382,1022,1706705,4545.512
382,1022,1711708,18695.542
382,1022,1718554,2798.474
382,1022,1723937,2005.414
382,1022,1727201,7214.216
382,1022,1730746,1759.619
382,1022,1732503,4406.993
382,1022,1732930,2140.137
382,1022,1734903,6882.038
382,1022,1745000,1452.72
382,1022,1749985,4056.491
382,1022,1756085,2181.303
382,1022,1769310,2284.635
382,1022,1779394,4337.766
382,1022,1788210,2220.643
382,1022,1791188,2094.25
382,1022,1792941,1395.488
382,1022,1799397,2013.808
382,1022,1807847,1143338.59
382,1022,1811754,9513.494
382,1022,1813209,5532.542
382,1022,1817872,1218.2
382,1022,1818328,1105.502
382,1022,1826367,8031.225
382,1022,1834595,13864.383
382,1022,1834639,9180
382,1022,1838477,3548.762
382,1022,1838988,8166.882
382,1022,1843658,18314.965
382,1022,1844915,5234.479
382,1022,1844982,1893.719
382,1022,1845757,3844.177
382,1022,1846004,2256.2
382,1022,1849428,46973.219
382,1022,1855055,6625
382,1022,1858393,15560.469
382,1022,1859215,7068.522
382,1022,1864693,3665.634
382,1022,1874913,248394.472
382,1022,1875529,89338.158
382,1022,1875586,2574.605
382,1022,1876573,22546.176
382,1022,1878825,1553.276
382,1022,1880835,1845.934
382,1022,1886196,5459.332
382,1022,1892004,470138.789
382,1022,1896463,100935
382,1022,1896692,2140.921
382,1022,1904280,3632.749
382,1022,1904895,3513.932
382,1022,1905878,314708.105
382,1022,1907637,20581.558
382,1022,1911025,3113.096
382,1022,1913173,2530.617
382,1022,1918541,1495.93
382,1022,1926808,21160.534
382,1022,1929816,22825.357
382,1022,1931704,3096.926
382,1022,1932217,12424.9
382,1022,1938367,1211.297
382,1022,1942253,12310
382,1022,1946970,1906.504
382,1022,1952646,1344.525
382,1022,1953927,3336.568
382,1022,1954338,3215.606
382,1022,1956334,3993.871
382,1022,1956875,2550
382,1022,1957211,68808.237
382,1022,1977127,33729.516
382,1022,1978840,8544
382,1022,2000046,2675.535
382,1022,2005415,23085.775
382,1022,2007719,8708.867
382,1022,2008734,1288.66
382,1022,2011339,31662.71
382,1022,2011341,2412.284
382,1022,2018843,13097.888
382,1022,2019171,1068.942
382,1022,2030193,24015
382,1022,2030865,2207.094
382,1022,2036413,4317.08
382,1022,2047584,2654.038
382,1022,2050945,30403.667
382,1022,2066840,3315.824
382,1022,2069963,5669.392
382,1022,2088604,3680.018
382,1022,2094944,2007.652
382,1022,2102181,68576.701
382,1022,2110809,1272.386
382,1022,2120189,22923.701
382,1022,2125713,44227.278
382,1022,2125808,650241.284
382,1022,2126581,1641.056
382,1022,2132449,1407.302
382,1022,2137115,5150.515
382,1022,2138908,11752.307
382,1022,2139042,29695.602
382,1022,2155077,2582.8
382,1022,2156235,1724.807
382,1022,2156256,2774.488
382,1022,2166096,8000
382,1022,2166878,1523.926
382,1022,2168123,1155.071
382,1022,2172304,13879.326
382,1022,2173013,193148.556
382,1022,2182928,2593.701
382,1022,2183941,3685.844
382,1022,2184178,1277.229
382,1022,2184930,1015.8
382,1022,2187534,2447.008
382,1022,2188468,1900
382,1022,2189066,12387.162
382,1022,2193092,1022.159
382,1022,2200428,1406.09
382,1022,2202486,13884.292
382,1022,2208505,1614.918
382,1022,2211081,2994
382,1022,2218454,22691.652
382,1022,2220159,10669.462
382,1022,2223275,6570.962
382,1022,2226687,2800
382,1022,2230306,6778.681
382,1022,2234018,1120.678
382,1022,2236060,1790.5
382,1022,2239874,1518.809
382,1022,2241824,4276.534
382,1022,2249115,4531.067
382,1022,2249155,1094.756
382,1022,2253598,6760
382,1022,2265565,1977.344
382,1022,2265793,22582.751
382,1022,2268827,2016.423
382,1022,2270432,114134.079
382,1022,2271086,70048.956
382,1022,2271527,3682.954
382,1022,2272090,2869.761
382,1022,2272592,15618.464
382,1022,2278967,27698.559
382,1022,2279881,24577.211
382,1022,2285075,1041.024
382,1022,2288710,18280.61
382,1022,2291117,1233.867
382,1022,2292829,7710.652
382,1022,2297498,1313146.774
382,1022,2299845,15669.318
382,1022,2309635,2310.895
382,1022,2313822,4700.406
382,1022,2324734,1100
382,1022,2326708,6544.478
382,1022,2326712,7635.643
382,1022,2335549,5553.373
382,1022,2336709,7819.622
382,1022,2339240,26678.194
382,1022,2343701,1718.252
382,1022,2344878,6900
382,1022,2352431,3524.454
382,1022,2352856,24432.418
382,1022,2359948,1865.087
382,1022,2361488,1936.39
382,1022,2366516,3392.106
382,1022,2376964,83155.499
382,1022,2382983,8520.989
382,1022,2383141,4360.133
382,1022,2393553,22850.463
382,1022,2400910,24003.831
382,1022,2405985,28528.429
382,1022,2406448,10851.874
382,1022,2408916,5308
382,1022,2422401,1715.699
382,1022,2423467,1406.953
382,1022,2426393,1136.639
382,1022,2428345,5093
382,1022,2431943,5508.759
382,1022,2437969,20994.957
382,1022,2438816,4784.999
382,1022,2439983,5311.436
382,1022,2443854,2355
382,1022,2443932,1337.44
382,1022,2446099,55011.613
382,1022,2446763,4190.188
382,1022,2449129,1397.843
382,1022,2451878,5259.528
382,1022,2452483,1075.187
382,1022,2452632,3935
382,1022,2456107,1837.649
382,1022,2458053,1221.6
382,1022,2461201,3766.779
382,1022,2461402,9996.736
382,1022,2463026,21552.33
382,1022,2463730,2411.292
382,1022,2466495,57540.025
382,1022,2472401,3277.758
382,1022,2481560,1397.221
382,1022,2486491,2025.391
382,1022,2489979,78892.13
382,1022,2503629,54706.172
382,1022,2504056,2210
382,1022,2509123,27927.9
382,1022,2511560,2320.988
382,1022,2511702,1715.044
382,1022,2511755,2251.779
382,1022,2511859,2209.672
382,1022,2513429,3244.115
382,1022,2515404,68571
382,1022,2521284,9516.072
382,1022,2522262,3321.337
382,1022,2524135,1068.563
382,1022,2528668,3381.227
382,1022,2534397,3774.715
382,1022,2538056,1310.315
382,1022,2538890,24729.866
382,1022,2540350,7011.193
382,1022,2542022,308769.48
382,1022,2544507,3087.364
382,1022,2547997,40966.196
382,1022,2557214,8855.896
382,1022,2558081,1367.941
382,1022,2561038,2690
382,1022,2567679,2237.169
382,1022,2567819,4966.595
382,1022,2568723,141614.165
382,1022,2578595,1517.109
382,1022,2578598,5605.615
382,1022,2578599,4571.086
382,1022,2582601,1064
382,1022,2590972,3801.075
382,1022,2603623,2354.483
382,1022,2605844,11491.429
382,1022,2606886,2789.074
382,1022,2609575,35973.331
382,1022,2612819,17951.864
382,1022,2618386,2351.039
382,1022,2619762,6417.443
382,1022,2619820,18721.736
382,1022,2626374,78176.304
382,1022,2627317,1032.72
382,1022,2628179,259409.523
382,1022,2634075,1531.016
382,1022,2637628,4511.677
382,1022,2648659,14007.981
382,1022,2648678,15084.2
382,1022,2654607,23498.186
382,1022,2658815,1637.299
382,1022,2667918,40200
382,1022,2668440,3814.236
382,1022,2668490,2579.362
382,1022,2679058,2562.668
382,1022,2679311,27012.229
382,1022,2681156,18539.76
382,1022,2683708,19996.293
382,1022,2687731,1308.276
382,1022,2691309,1418.099
382,1022,2691607,21250.386
382,1022,2691614,2124.393
382,1022,2691623,9671.893
382,1022,2692222,1060.146
382,1022,2696047,2125
382,1022,2698182,1792.65
382,1022,2707123,1121.609
382,1022,2710946,49207.187
382,1022,2719020,7656
382,1022,2720657,97885.645
382,1022,2720848,3053.64
382,1022,2723219,1613.998
382,1022,2725075,1306
382,1022,2729557,1401.323
382,1022,2729793,1832.053
382,1022,2730172,60310.312
382,1022,2734743,1254.402
382,1022,2736069,4955.817
382,1022,2742022,6769.352
382,1022,2743018,2780.724
382,1022,2745787,20230.587
382,1022,2746504,3200
382,1022,2746548,61411.412
382,1022,2755579,2467.961
382,1022,2756548,2666
382,1022,2757954,168980.893
382,1022,2761757,6797.238
382,1022,2769890,2599.055
382,1022,2774627,3067.516
382,1022,2777545,1649.77
382,1022,2777740,3281.281
382,1022,2778242,8799.964
382,1022,2778490,7921.571
382,1022,2790913,2362.818
382,1022,2791575,2355
382,1022,2796552,50661.04
382,1022,2797026,14120
382,1022,2800540,87265.965
382,1022,2805705,3881.414
382,1022,2810589,1735
382,1022,2813765,3956.826
382,1022,2816786,16761.868
382,1022,2817689,1864.513
382,1022,2821123,4767.299
382,1022,2823092,7614
382,1022,2823660,1868.898
382,1022,2838279,5788.859
382,1022,2842051,1127.534
382,1022,2842709,1846.668
382,1022,2844548,18553.845
382,1022,2846986,11447.674
382,1022,2850237,13037.204
382,1022,2854924,92828.221
382,1022,2860182,1829.24
382,1022,2871427,7353.199
382,1022,2872377,10721.543
382,1022,2873989,17919.063
382,1022,2875076,8770.233
382,1022,2875745,1269.928
382,1022,2876766,7152.45
382,1022,2884295,5155.379
382,1022,2888730,21159.293
382,1022,2893427,2980.368
382,1022,2894360,1511.708
382,1022,2898630,8694.452
382,1022,2898768,1005
382,1022,2903374,2515
382,1022,2905369,5092
382,1022,2906885,1077.956
382,1022,2909821,5985
382,1022,2916100,1430.809
382,1022,2925117,3886.876
382,1022,2927906,2203.308
382,1022,2928793,1048.002
382,1022,2936958,2178.504
382,1022,2937062,7935
382,1022,2942540,253691.747
382,1022,2943263,3289.912
382,1022,2944120,1189.545
382,1022,2948020,1314.404
382,1022,2948661,415391.242
382,1022,2954830,2435.484
382,1022,2955746,1795.075
382,1022,2957627,24172.956
382,1022,2957631,1408.808
382,1022,2959072,1422.164
382,1022,2960055,2432
382,1022,2962777,6798.2
382,1022,2963929,1301.736
382,1022,2965115,20789.549
382,1022,2971889,2423.69
382,1022,2971892,4932.65
382,1022,2971897,5750.021
382,1022,2983194,4600.107
382,1022,2988201,9204.865
382,1022,2989862,6327.057
382,1022,2992197,32821.427
382,1022,2996815,4724.941
382,1022,2997613,5586.635
382,1022,2999310,33331.977
382,1022,2999324,4814.472
382,1022,3010924,88005.172
382,1022,3011813,1020
382,1022,3014150,10728.212
382,1022,3014737,28933.3
382,1022,3015561,13604.917
382,1022,3021615,3769.515
382,1022,3022525,3792.778
382,1022,3022738,1926.239
382,1022,3023587,1312.581
382,1022,3034536,8742.526
382,1022,3035494,22800.443
382,1022,3037065,3217.64
382,1022,3044792,42035
382,1022,3049559,2958.166
382,1022,3049889,1520
382,1022,3049997,1018.246
382,1022,3054124,2520
382,1022,3054995,1401.694
382,1022,3055640,3755.12
382,1022,3056145,28180.859
382,1022,3057497,8859.056
382,1022,3057506,2240.6
382,1022,3058217,15290.434
382,1022,3061336,47849.541
382,1022,3062515,10635
382,1022,3065612,2120
382,1022,3069727,4773.637
382,1022,3070943,2136.182
382,1022,3071013,1315.908
382,1022,3074634,24393.659
382,1022,3083685,1605.526
382,1022,3084302,1004.626
382,1022,3092756,5671.512
382,1022,3095168,1601.784
382,1022,3102643,1020.838
382,1022,3104023,1510.212
382,1022,3104836,1166.617
382,1022,3109175,153885.554
382,1022,3110279,5514.493
382,1022,3110443,4526.159
382,1022,3111411,136852.106
382,1022,3117602,6500.92
382,1022,3121950,6631.559
382,1022,3122889,1280.633
382,1022,3132685,7963.476
382,1022,3132762,1702.557
382,1022,3136936,2257.133
382,1022,3139883,4130
382,1022,3140202,1600
382,1022,3142111,2422.5
382,1022,3144729,14117.108
382,1022,3150741,86211.549
382,1022,3153137,7927.786
382,1022,3163767,2861.228
382,1022,3163922,6449.319
382,1022,3168341,1495.882
382,1022,3170898,1075.168
382,1022,3172521,1182.07
382,1022,3173941,6394.906
382,1022,3175074,3000.235
382,1022,3178562,4651.172
382,1022,3178761,3206.486
382,1022,3181729,2173.344
382,1022,3193906,1070
382,1022,3194603,6718.182
382,1022,3194883,1688.489
382,1022,3207844,9292.969
382,1022,3213309,7081
382,1022,3226127,30895.99
382,1022,3232944,6134.968
382,1022,3233798,1700
382,1022,3234684,754597
382,1022,3248095,4468.41
382,1022,3250622,8146.7
382,1022,3252578,7701.099
382,1022,3256847,2193.6
382,1022,3272151,1220.76
382,1022,3274480,7714.219
382,1022,3276094,2628
382,1022,3279736,3019.69
382,1022,3279986,2476.382
382,1022,3286350,16449
382,1022,3301590,1962.97
382,1022,3304009,7143.629
382,1022,3318586,22911.187
382,1022,3319446,43745.401
382,1022,3323178,4357.15
382,1022,3324285,5892.832
382,1022,3330813,4560.878
382,1022,3338227,1118.88
382,1022,3339317,1003.793
382,1022,3342719,2350
382,1022,3344544,5576.829
382,1022,3344554,2522.27
382,1022,3345701,6014.492
382,1022,3350709,2777.288
382,1022,3361226,31910.511
382,1022,3363005,2683.83
382,1022,3364990,18778
382,1022,3368042,107556.19
382,1022,3379721,233438.972
382,1022,3381564,1641.505
382,1022,3386711,50469.928
382,1022,3387105,1843.384
382,1022,3387283,2517.349
382,1022,3393442,4398.45
382,1022,3393483,132422
382,1022,3396639,56502.31
382,1022,3401969,1123.954
382,1022,3407281,1482.282
382,1022,3412620,2963.088
382,1022,3412625,36087.479
382,1022,3413655,1683.953
382,1022,3414168,7954
382,1022,3419408,1441.353
382,1022,3422486,1700.563
382,1022,3422594,2071.773
382,1022,3422719,10790
382,1022,3429691,1726.685
382,1022,3436120,2476.638
382,1022,3436498,1401.9
382,1022,3437335,1065.89
382,1022,3446929,1815.921
382,1022,3446983,12350.5
382,1022,3447960,59714.924
382,1022,3448167,3685.429
382,1022,3449087,928129.83
382,1022,3449107,1098.338
382,1022,3450927,14593.46
382,1022,3457560,1426.819
382,1022,3467658,1019.503
382,1022,3468116,12619.28
382,1022,3468748,1370.304
382,1022,3471979,1298.358
382,1022,3485886,2942.2
382,1022,3485987,3826.454
382,1022,3486527,1891.248
382,1022,3490446,1605.536
382,1022,3491460,5382.416
382,1022,3498353,1556.496
382,1022,3514156,1200
382,1022,3514211,1786.699
382,1022,3514367,1296.707
382,1022,3514382,4360.069
382,1022,3517902,1261.029
382,1022,3518214,1054.522
382,1022,3519202,2006.552
382,1022,3522308,167613.274
382,1022,3528472,2842.377
382,1022,3528938,8265
382,1022,3530144,6924.17
382,1022,3534011,1987.042
382,1022,3537363,4781.952
382,1022,3541941,5662
382,1022,3546818,47998.525
382,1022,3554949,237783.768
382,1022,3557279,7580.445
382,1022,3560188,1377.941
382,1022,3567156,1373.613
382,1022,3567707,8012.04
382,1022,3579758,15465.778
382,1022,3579999,1257.622
382,1022,3585747,2233.951
382,1022,3587910,1072.569
382,1022,3588171,13355.465
382,1022,3588176,6226.517
382,1022,3597060,3403.023
382,1022,3600617,4580.807
382,1022,3601121,1937.041
382,1022,3604787,4537.998
382,1022,3611517,5091.444
382,1022,3616712,22421.25
382,1022,3616732,5175.627
382,1022,3616985,1856.963
382,1022,3626800,2512.497
382,1022,3635222,43134.771
382,1022,3635714,6410.305
382,1022,3641695,3430.657
382,1022,3647757,1031.068
382,1022,3649486,19020.674
382,1022,3655512,1803.329
382,1022,3656277,18129.056
382,1022,3659001,50835.717
382,1022,3662048,29928.768
382,1022,3669744,1950.191
382,1022,3671271,1681.74
382,1022,3671919,9825.039
382,1022,3678977,10980.69
382,1022,3682795,27104.749
382,1022,3683615,19899.314
382,1022,3684709,32580
382,1022,3686869,8902.457
382,1022,3687358,41683.679
382,1022,3692575,19599.2
382,1022,3693591,2700
382,1022,3693706,3687.591
382,1022,3693885,1190
382,1022,3697187,27930
382,1022,3701636,15583.354
382,1022,3703906,7261.226
382,1022,3704152,16193.963
382,1022,3706125,2833.577
382,1022,3711405,1508.72
382,1022,3719111,2316.218
382,1022,3719549,2127.782
382,1022,3724478,192709.513
382,1022,3724589,3030.175
382,1022,3731911,1296.716
382,1022,3739701,4534.499
382,1022,3743636,3062.209
382,1022,3743656,24206.893
382,1022,3745700,3874.5
382,1022,3746136,9464.465
382,1022,3749003,50811.249
382,1022,3749332,1285.719
382,1022,3750734,4418.748
382,1022,3752305,1712.241
382,1022,3768420,18089.3
382,1022,3768562,34316.723
382,1022,3768867,1040
382,1022,3769182,1710.947
382,1022,3773223,1213.722
382,1022,3774619,2182.69
382,1022,3776728,11286.929
382,1022,3785394,3003.252
382,1022,3788169,2198.959
